,fixture_id,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,league_id,league,event_date,event_timestamp,firstHalfStart,secondHalfStart,round,status,statusShort,elapsed,venue,referee,homeTeam,awayTeam,goalsHomeTeam,goalsAwayTeam,score
40,192887,3,6,,,,,13,9,1,46%,1,0,6,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,Villa Park (Birmingham),"Mark Clattenburg, England","{'team_id': 66, 'team_name': 'Aston Villa', 'logo': 'https://media.api-sports.io/football/teams/66.png'}","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}",0.0,2.0,"{'halftime': '0-1', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
41,192887,9,4,,,,,10,5,5,54%,1,0,3,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,Villa Park (Birmingham),"Mark Clattenburg, England","{'team_id': 66, 'team_name': 'Aston Villa', 'logo': 'https://media.api-sports.io/football/teams/66.png'}","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}",0.0,2.0,"{'halftime': '0-1', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
42,192888,2,1,,,,,11,5,0,49%,1,0,1,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,Turf Moor (Burnley),"Phil Dowd, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}",2.0,3.0,"{'halftime': '2-1', 'fulltime': '2-3', 'extratime': None, 'penalty': None}"
43,192888,5,3,,,,,20,7,1,51%,3,0,0,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,Turf Moor (Burnley),"Phil Dowd, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}",2.0,3.0,"{'halftime': '2-1', 'fulltime': '2-3', 'extratime': None, 'penalty': None}"
44,192889,5,2,,,,,8,6,0,46%,1,0,2,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,"King Power Stadium (Leicester, Leicestershire)","Andre Marriner, England","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-sports.io/football/teams/75.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
45,192889,3,5,,,,,6,5,3,54%,0,0,5,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,"King Power Stadium (Leicester, Leicestershire)","Andre Marriner, England","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-sports.io/football/teams/75.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
46,192890,4,8,,,,,12,3,1,45%,3,0,5,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,Loftus Road Stadium (London),"Neil Swarbrick, England","{'team_id': 72, 'team_name': 'QPR', 'logo': 'https://media.api-sports.io/football/teams/72.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}",0.0,2.0,"{'halftime': '0-0', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
47,192890,7,1,,,,,10,3,2,55%,2,0,4,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,Loftus Road Stadium (London),"Neil Swarbrick, England","{'team_id': 72, 'team_name': 'QPR', 'logo': 'https://media.api-sports.io/football/teams/72.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}",0.0,2.0,"{'halftime': '0-0', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
48,192891,1,6,,,,,9,1,0,48%,,0,9,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,Liberty Stadium (Swansea),"Jonathan Moss, England","{'team_id': 76, 'team_name': 'Swansea', 'logo': 'https://media.api-sports.io/football/teams/76.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}",0.0,5.0,"{'halftime': '0-4', 'fulltime': '0-5', 'extratime': None, 'penalty': None}"
49,192891,14,6,,,,,11,2,3,52%,,0,1,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,Liberty Stadium (Swansea),"Jonathan Moss, England","{'team_id': 76, 'team_name': 'Swansea', 'logo': 'https://media.api-sports.io/football/teams/76.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}",0.0,5.0,"{'halftime': '0-4', 'fulltime': '0-5', 'extratime': None, 'penalty': None}"
50,192892,11,6,,,,,14,6,2,65%,1,0,3,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,White Hart Lane (London),"Chris Foy, England","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 746, 'team_name': 'Sunderland', 'logo': 'https://media.api-sports.io/football/teams/746.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
51,192892,4,3,,,,,8,6,4,35%,2,0,8,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T15:00:00+00:00,1421506800,1421506800,1421510400,Regular Season - 22,Match Finished,FT,90,White Hart Lane (London),"Chris Foy, England","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 746, 'team_name': 'Sunderland', 'logo': 'https://media.api-sports.io/football/teams/746.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
52,192893,3,7,,,,,9,9,1,62%,0,0,1,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T17:30:00+00:00,1421515800,1421515800,1421519400,Regular Season - 22,Match Finished,FT,90,St. James' Park (Newcastle-upon-Tyne),"Robert Madley, England","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}",1.0,2.0,"{'halftime': '1-1', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
53,192893,4,1,,,,,7,0,3,38%,2,0,2,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-17T17:30:00+00:00,1421515800,1421515800,1421519400,Regular Season - 22,Match Finished,FT,90,St. James' Park (Newcastle-upon-Tyne),"Robert Madley, England","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}",1.0,2.0,"{'halftime': '1-1', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
54,192894,5,7,,,,,5,4,1,53%,1,0,3,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-18T13:30:00+00:00,1421587800,1421587800,1421591400,Regular Season - 22,Match Finished,FT,90,Boleyn Ground (London),"Martin Atkinson, England","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}",3.0,0.0,"{'halftime': '0-0', 'fulltime': '3-0', 'extratime': None, 'penalty': None}"
55,192894,3,3,,,,,14,7,2,47%,3,0,2,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-18T13:30:00+00:00,1421587800,1421587800,1421591400,Regular Season - 22,Match Finished,FT,90,Boleyn Ground (London),"Martin Atkinson, England","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}",3.0,0.0,"{'halftime': '0-0', 'fulltime': '3-0', 'extratime': None, 'penalty': None}"
56,192895,5,2,,,,,10,16,2,67%,3,0,1,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-18T16:00:00+00:00,1421596800,1421596800,1421600400,Regular Season - 22,Match Finished,FT,90,Etihad Stadium (Manchester),"Mike Dean, England","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}",0.0,2.0,"{'halftime': '0-1', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
57,192895,3,5,,,,,5,3,0,33%,3,0,5,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-18T16:00:00+00:00,1421596800,1421596800,1421600400,Regular Season - 22,Match Finished,FT,90,Etihad Stadium (Manchester),"Mike Dean, England","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}",0.0,2.0,"{'halftime': '0-1', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
58,192896,5,2,,,,,11,8,4,68%,3,0,0,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-19T20:00:00+00:00,1421697600,1421697600,1421701200,Regular Season - 22,Match Finished,FT,90,Goodison Park (Liverpool),"Michael Oliver, England","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",0.0,0.0,"{'halftime': '0-0', 'fulltime': '0-0', 'extratime': None, 'penalty': None}"
59,192896,0,2,,,,,12,1,2,32%,2,0,4,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-19T20:00:00+00:00,1421697600,1421697600,1421701200,Regular Season - 22,Match Finished,FT,90,Goodison Park (Liverpool),"Michael Oliver, England","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",0.0,0.0,"{'halftime': '0-0', 'fulltime': '0-0', 'extratime': None, 'penalty': None}"
60,192897,9,3,,,,,15,3,3,60%,4,0,2,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-31T12:45:00+00:00,1422708300,1422708300,1422711900,Regular Season - 23,Match Finished,FT,90,KCOM Stadium,"Phil Dowd, England","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}",0.0,3.0,"{'halftime': '0-1', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
61,192897,5,4,,,,,13,3,0,40%,1,0,9,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-31T12:45:00+00:00,1422708300,1422708300,1422711900,Regular Season - 23,Match Finished,FT,90,KCOM Stadium,"Phil Dowd, England","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}",0.0,3.0,"{'halftime': '0-1', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
62,192898,2,6,,,,,11,6,,54%,0,0,0,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-31T15:00:00+00:00,1422716400,1422716400,1422720000,Regular Season - 23,Match Finished,FT,90,Selhurst Park,"Roger East, England","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",0.0,1.0,"{'halftime': '0-1', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
63,192898,1,6,,,,,12,1,,46%,3,0,2,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-31T15:00:00+00:00,1422716400,1422716400,1422720000,Regular Season - 23,Match Finished,FT,90,Selhurst Park,"Roger East, England","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",0.0,1.0,"{'halftime': '0-1', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
64,192899,7,5,,,,,12,5,1,66%,1,0,2,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-31T15:00:00+00:00,1422716400,1422716400,1422720000,Regular Season - 23,Match Finished,FT,90,Anfield,"Andre Marriner, England","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}",2.0,0.0,"{'halftime': '0-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
65,192899,2,2,,,,,12,7,1,34%,1,0,5,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-31T15:00:00+00:00,1422716400,1422716400,1422720000,Regular Season - 23,Match Finished,FT,90,Anfield,"Andre Marriner, England","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}",2.0,0.0,"{'halftime': '0-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
66,192900,2,4,,,,,11,4,1,71%,0,0,0,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-31T15:00:00+00:00,1422716400,1422716400,1422720000,Regular Season - 23,Match Finished,FT,90,Old Trafford,"Martin Atkinson, England","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}",3.0,1.0,"{'halftime': '3-0', 'fulltime': '3-1', 'extratime': None, 'penalty': None}"
67,192900,1,3,,,,,12,3,1,29%,1,0,2,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-31T15:00:00+00:00,1422716400,1422716400,1422720000,Regular Season - 23,Match Finished,FT,90,Old Trafford,"Martin Atkinson, England","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}",3.0,1.0,"{'halftime': '3-0', 'fulltime': '3-1', 'extratime': None, 'penalty': None}"
68,192901,4,7,,,,,13,3,3,53%,2,0,1,,,,697,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2015-01-31T15:00:00+00:00,1422716400,1422716400,1422720000,Regular Season - 23,Match Finished,FT,90,bet365 Stadium,"Mike Dean, England","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-sports.io/football/teams/75.png'}","{'team_id': 72, 'team_name': 'QPR', 'logo': 'https://media.api-sports.io/football/teams/72.png'}",3.0,1.0,"{'halftime': '2-1', 'fulltime': '3-1', 'extratime': None, 'penalty': None}"
